21;chompede
26;11
29;12
32;13
33;empty
62;tileBtn
64;rope
96;guardA
98;balsam
100;monacle
101;monacleItem
106;cardField
134;soldier
149;champion
184;commander
204;guardHurt
208;womanbag
235;woodsman
243;buzzbit
258;greatNasty
259;axe
274;poisonFlower
278;purpleFlower
64;rope
279;axeItem
259;axe
282;spiderField
284;doorKey
284;doorKey
285;doorKeyItem
100;monacle
287;board
289;ring
21;chompede
311;flying
324;chigger
358;corona
383;tmanC
419;twomanB
442;tmanA
464;guardB
489;merchant
492;gold
494;pick
497;pickItem
527;sparkle
528;ringItem
529;goldItem
542;oilItem
543;oil
546;pate1
548;pate2
588;warrior
591;toile
592;poisonFlower2
598;twomanD
601;spiderItem
623;tmanB
654;twomanA
679;kidA
701;fillette
702;kidB
716;twomanC
726;venus
756;woman
774;manB
796;merchantB
799;14
802;15
33;empty
62;tileBtn
64;rope
96;guardA
98;balsam
101;monacleItem
106;cardField
134;soldier
149;champion
184;commander
204;guardHurt
208;womanbag
235;woodsman
243;buzzbit
258;greatNasty
259;axe
274;poisonFlower
278;purpleFlower
64;rope
279;axeItem
259;axe
282;spiderField
284;doorKey
285;doorKeyItem
100;monacle
287;board
289;ring
21;chompede
311;flying
324;chigger
358;corona
383;tmanC
419;twomanB
442;tmanA
464;guardB
489;merchant
492;gold
494;pick
497;pickItem
527;sparkle
528;ringItem
529;goldItem
542;oilItem
543;oil
546;pate1
548;pate2
588;warrior
591;toile
592;poisonFlower2
598;twomanD
601;spiderItem
623;tmanB
654;twomanA
679;kidA
702;kidB
716;twomanC
726;venus
756;woman
774;manB
796;merchantB
805;16
33;empty
62;tileBtn
64;rope
96;guardA
98;balsam
101;monacleItem
106;cardField
134;soldier
149;champion
184;commander
204;guardHurt
208;womanbag
235;woodsman
243;buzzbit
258;greatNasty
259;axe
274;poisonFlower
278;purpleFlower
64;rope
279;axeItem
259;axe
282;spiderField
284;doorKey
285;doorKeyItem
100;monacle
287;board
289;ring
21;chompede
311;flying
324;chigger
358;corona
383;tmanC
419;twomanB
442;tmanA
464;guardB
489;merchant
492;gold
494;pick
497;pickItem
527;sparkle
528;ringItem
529;goldItem
542;oilItem
543;oil
546;pate1
548;pate2
588;warrior
591;toile
592;poisonFlower2
598;twomanD
601;spiderItem
623;tmanB
654;twomanA
679;kidA
702;kidB
716;twomanC
726;venus
756;woman
774;manB
796;merchantB
808;17
811;18
814;19
817;20
820;21
823;22
826;23
829;24
33;empty
62;tileBtn
64;rope
96;guardA
98;balsam
101;monacleItem
106;cardField
134;soldier
149;champion
184;commander
204;guardHurt
208;womanbag
235;woodsman
243;buzzbit
258;greatNasty
259;axe
274;poisonFlower
278;purpleFlower
64;rope
279;axeItem
259;axe
282;spiderField
