5;11
8;12
11;13
12;empty
41;tileBtn
43;rope
77;woman
79;monacle
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
148;doorKey
149;doorKeyItem
173;manA
196;manB
243;fillette
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
436;fillette
437;kidB
468;twomanA
471;14
474;15
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
477;16
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
480;17
483;18
486;19
489;20
492;21
495;22
498;23
501;24
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
504;25
507;26
510;27
513;28
516;29
519;30
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
522;31
525;32
528;33
531;34
534;35
537;36
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
540;37
543;38
546;39
549;40
552;41
555;42
558;43
561;44
564;45
567;46
570;47
573;48
576;49
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
579;50
582;51
585;52
588;53
591;54
594;55
597;56
600;57
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
603;58
606;59
609;60
612;61
615;62
618;63
621;64
624;65
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
627;66
630;67
633;68
636;69
12;empty
41;tileBtn
43;rope
77;woman
80;monacleItem
85;cardField
113;soldierA
143;woodsman
146;spiderItem
149;doorKeyItem
173;manA
196;manB
277;corona
278;soldierB
286;flyingA
300;chompedeB
301;flyingB
320;manC
326;manD
328;kidC
332;kidD
364;womanB
386;manE
405;nasty
427;tmanB
432;kidA
437;kidB
468;twomanA
783;gateClose
783;gateClose
783;gateClose
783;gateClose
783;gateClose
783;gateClose
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
835;web
