5;85
6;empty
35;tileBtn
37;rope
75;womanA
107;guardA
109;monacle
110;monacleItem
37;rope
112;Key
112;Key
113;KeyItem
109;monacle
144;womanB
169;manA
193;manB
227;corona
256;womanC
281;childA
306;craftsman
332;blacksmith
353;manC
375;guardian
398;childB
423;guardB
446;guardC
466;guardD
469;spiderItem
472;86
475;87
478;88
481;89
484;90
6;empty
35;tileBtn
37;rope
75;womanA
107;guardA
110;monacleItem
37;rope
112;Key
113;KeyItem
109;monacle
144;womanB
169;manA
193;manB
227;corona
256;womanC
281;childA
306;craftsman
332;blacksmith
353;manC
375;guardian
398;childB
423;guardB
446;guardC
466;guardD
469;spiderItem
487;91
490;92
493;93
496;94
499;95
502;96
505;97
6;empty
35;tileBtn
37;rope
75;womanA
107;guardA
110;monacleItem
37;rope
112;Key
113;KeyItem
109;monacle
144;womanB
169;manA
193;manB
227;corona
256;womanC
281;childA
306;craftsman
332;blacksmith
353;manC
375;guardian
398;childB
423;guardB
446;guardC
466;guardD
469;spiderItem
508;98
511;99
514;100
6;empty
35;tileBtn
37;rope
75;womanA
107;guardA
110;monacleItem
37;rope
112;Key
113;KeyItem
109;monacle
144;womanB
169;manA
193;manB
227;corona
256;womanC
281;childA
306;craftsman
332;blacksmith
353;manC
375;guardian
398;childB
423;guardB
446;guardC
466;guardD
469;spiderItem
517;103
6;empty
35;tileBtn
37;rope
75;womanA
107;guardA
110;monacleItem
37;rope
112;Key
113;KeyItem
109;monacle
144;womanB
169;manA
193;manB
227;corona
256;womanC
281;childA
306;craftsman
332;blacksmith
353;manC
375;guardian
398;childB
423;guardB
446;guardC
466;guardD
469;spiderItem
