5;14
8;15
39;tileBtn
40;empty
42;monacle
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
336;16
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
339;69
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
342;70
345;71
348;72
351;73
354;74
357;75
360;76
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
363;77
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
366;78
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
369;79
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
372;80
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
375;81
378;82
381;83
384;84
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
387;85
39;tileBtn
40;empty
43;monacleItem
42;monacle
46;spiderItem
80;guard
84;purpleFlower
86;purpleFlowerItem
88;fenceOpen
120;womanA
153;womanB
178;manA
202;manB
236;corona
266;sparkle
298;womanC
323;childA
333;venus
517;gateClose
517;gateClose
517;gateClose
517;gateClose
517;gateClose
517;gateClose
517;gateClose
517;gateClose
88;fenceOpen
88;fenceOpen
88;fenceOpen
88;fenceOpen
88;fenceOpen
88;fenceOpen
88;fenceOpen
