5;11
8;12
11;13
49;woman
81;guard
83;balsam
85;monacle
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
306;14
309;15
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
312;16
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
315;17
318;18
321;19
324;20
327;21
330;22
333;23
336;24
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
339;25
342;26
345;27
348;28
351;29
354;30
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
357;31
360;32
363;33
366;34
369;35
372;36
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
375;37
378;38
381;39
384;40
387;41
390;42
393;43
396;44
399;45
402;46
405;47
408;48
411;49
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
414;50
417;51
420;52
423;53
426;54
429;55
432;56
435;57
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
438;58
441;59
444;60
447;61
450;62
453;63
456;64
459;65
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
49;woman
81;guard
83;balsam
86;monacleItem
91;cardField
119;soldier
134;champion
169;commander
189;guardHurt
193;womanbag
220;woodsman
228;buzzbit
243;greatNasty
244;axe
259;poisonFlower
263;purpleFlower
265;rope
268;spiderItem
269;axeItem
244;axe
270;spiderField
272;doorKey
273;doorKeyItem
85;monacle
274;empty
303;tileBtn
265;rope
611;gateClose
611;gateClose
611;gateClose
611;gateClose
611;gateClose
611;gateClose
626;warp
629;fallenTree
629;fallenTree
629;fallenTree
629;fallenTree
629;fallenTree
629;fallenTree
626;warp
