3;gold1
8;14
11;15
12;empty
41;tileBtn
43;monacle
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
619;16
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
622;69
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
625;70
628;71
631;72
634;73
637;74
640;75
643;76
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
646;77
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
649;78
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
652;79
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
655;80
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
658;81
661;82
664;83
667;84
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
670;85
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
498;guardC
499;gold
525;childB
547;childA
577;sparkle
603;woodsman
608;cardField
611;ring
613;Key2
3;gold1
616;spiderItem
673;86
676;87
679;88
682;89
685;90
12;empty
41;tileBtn
44;monacleItem
46;Key1
43;monacle
84;womanA
116;guardA
147;womanB
172;manB
206;corona
235;womanC
260;craftsman
286;blacksmith
309;manC
331;guardian
355;guardB
375;guardD
399;officier
421;chamberlain
452;lument
477;igneous
