5;31
8;32
11;33
14;34
17;35
20;36
37;nasty
52;poisonFlower
57;cardField
65;buzzbit
66;poisonFlower2
68;doorKey
68;doorKey
69;doorKeyItem
97;soldier
133;woman
135;greatNasty
137;rope
140;axeItem
141;axe
143;monacle
144;monacleItem
143;monacle
145;empty
174;tileBtn
177;37
180;38
183;39
186;40
189;41
192;42
195;43
198;44
201;45
204;46
207;47
210;48
213;49
52;poisonFlower
57;cardField
65;buzzbit
66;poisonFlower2
68;doorKey
69;doorKeyItem
97;soldier
133;woman
135;greatNasty
137;rope
140;axeItem
141;axe
144;monacleItem
143;monacle
145;empty
174;tileBtn
216;16
52;poisonFlower
57;cardField
65;buzzbit
66;poisonFlower2
68;doorKey
69;doorKeyItem
97;soldier
133;woman
135;greatNasty
137;rope
140;axeItem
141;axe
144;monacleItem
143;monacle
145;empty
174;tileBtn
219;17
222;18
225;19
228;20
231;21
234;22
237;23
240;24
52;poisonFlower
57;cardField
65;buzzbit
66;poisonFlower2
68;doorKey
69;doorKeyItem
97;soldier
133;woman
135;greatNasty
137;rope
140;axeItem
141;axe
144;monacleItem
143;monacle
145;empty
174;tileBtn
243;25
246;26
249;27
252;28
255;29
258;30
52;poisonFlower
57;cardField
65;buzzbit
66;poisonFlower2
68;doorKey
69;doorKeyItem
97;soldier
133;woman
135;greatNasty
137;rope
140;axeItem
141;axe
144;monacleItem
143;monacle
145;empty
174;tileBtn
261;50
264;51
267;52
270;53
273;54
276;55
279;56
282;57
52;poisonFlower
57;cardField
65;buzzbit
66;poisonFlower2
68;doorKey
69;doorKeyItem
97;soldier
133;woman
135;greatNasty
137;rope
140;axeItem
141;axe
144;monacleItem
143;monacle
145;empty
174;tileBtn
414;gateClose
414;gateClose
414;gateClose
414;gateClose
414;gateClose
414;gateClose
414;gateClose
428;warp
431;fallenTree
431;fallenTree
428;warp
431;fallenTree
428;warp
431;fallenTree
428;warp
431;fallenTree
428;warp
431;fallenTree
428;warp
428;warp
